clockwise,date,distance,field_condition,field_type,name,place,race_id,race_round,start_time,weather
右,2019/10/20,1400,重,ダ,オータムカップ,佐賀,201955102009,9R,17:05,曇
右,2019/10/20,1400,重,ダ,霜降賞,佐賀,201955102008,8R,16:35,曇
右,2019/10/20,1400,重,ダ,博多和牛杯,佐賀,201955102007,7R,16:00,曇
右,2019/10/20,1400,重,ダ,C2ー8組,佐賀,201955102006,6R,15:00,曇
右,2019/10/20,1300,重,ダ,C2ー30組,佐賀,201955102005,5R,14:25,曇
右,2019/10/20,1300,重,ダ,C2ー31組,佐賀,201955102004,4R,13:50,曇
右,2019/10/20,1300,重,ダ,C2ー33組,佐賀,201955102003,3R,13:15,曇
右,2019/10/20,1300,重,ダ,C2ー32組,佐賀,201955102002,2R,12:45,曇
右,2019/10/20,900,重,ダ,C2ー34組,佐賀,201955102001,1R,12:15,曇
右,2019/10/20,1300,不,ダ,ファイナルレース,高知,201954102012,12R,20:55,晴
右,2019/10/20,1300,不,ダ,大瀧の滝特別,高知,201954102011,11R,20:20,晴
右,2019/10/20,1400,不,ダ,コスモス特別,高知,201954102010,10R,19:50,晴
右,2019/10/20,1300,不,ダ,藤盛夫妻新婚旅行特別,高知,201954102009,9R,19:15,晴
右,2019/10/20,1300,不,ダ,大久保やりきった特別,高知,201954102008,8R,18:45,晴
右,2019/10/20,1300,不,ダ,女帝知栄子復活祭特別,高知,201954102007,7R,18:15,晴
右,2019/10/20,1300,不,ダ,C1ー5,高知,201954102006,6R,17:45,晴
右,2019/10/20,1400,不,ダ,C3ー4,高知,201954102005,5R,17:10,晴
右,2019/10/20,1400,不,ダ,C3ー5,高知,201954102004,4R,16:30,晴
右,2019/10/20,1400,不,ダ,C3ー6,高知,201954102003,3R,15:55,晴
右,2019/10/20,1400,不,ダ,鍋焼きラーメン特別,高知,201954102002,2R,15:25,晴
右,2019/10/20,1400,不,ダ,C3ー8,高知,201954102001,1R,14:45,晴
右,2019/10/20,1500,重,ダ,2019JBC浦和ま,金沢,201946102011,11R,16:30,曇
右,2019/10/20,1700,重,ダ,楽天スーパーポイント,金沢,201946102010,10R,15:55,曇
右,2019/10/20,1400,重,ダ,カタバミ賞,金沢,201946102009,9R,15:10,曇
右,2019/10/20,1400,重,ダ,第7回藤田記念,金沢,201946102008,8R,14:35,曇
右,2019/10/20,1500,重,ダ,石井光夫さんお誕生日,金沢,201946102007,7R,14:00,曇
右,2019/10/20,1400,不,ダ,C26,金沢,201946102006,6R,13:25,曇
右,2019/10/20,1500,不,ダ,C212,金沢,201946102005,5R,12:50,曇
右,2019/10/20,900,不,ダ,スプリントプリンセス,金沢,201946102004,4R,12:15,曇
右,2019/10/20,1400,不,ダ,C28,金沢,201946102003,3R,11:40,曇
右,2019/10/20,1400,不,ダ,C213,金沢,201946102002,2R,11:05,曇
右,2019/10/20,1400,不,ダ,C214,金沢,201946102001,1R,10:30,曇
左,2019/10/20,1500,重,ダ,葉山女子旅きっぷリニ,川崎,201945102008,8R,20:50,晴
左,2019/10/20,1600,重,ダ,みさきまぐろきっぷ賞,川崎,201945102007,7R,20:15,晴
左,2019/10/20,2000,重,ダ,よこすか満喫きっぷ杯,川崎,201945102006,6R,19:40,晴
左,2019/10/20,900,重,ダ,HANEDAfory,川崎,201945102005,5R,19:05,晴
左,2019/10/20,900,重,ダ,KEIKYUfory,川崎,201945102004,4R,18:30,晴
左,2019/10/20,1400,重,ダ,三浦半島foryou,川崎,201945102003,3R,18:00,晴
左,2019/10/20,1400,重,ダ,ENJOY!HANE,川崎,201945102002,2R,17:30,晴
左,2019/10/20,1400,重,ダ,こんにちは大師橋駅カ,川崎,201945102001,1R,17:00,晴
左,2019/10/20,1800,稍,ダ,金華特別,盛岡,201935102011,11R,18:00,晴
左,2019/10/20,1600,稍,ダ,小岩井純良バター賞,盛岡,201935102010,10R,17:25,晴
左,2019/10/20,1600,稍,ダ,メルシャンワイン賞,盛岡,201935102009,9R,16:45,晴
左,2019/10/20,1000,稍,芝,第9回OROターフスプリン,盛岡,201935102008,8R,16:05,晴
左,2019/10/20,1600,稍,ダ,キリン新一番搾り賞,盛岡,201935102007,7R,15:30,晴
左,2019/10/20,1400,稍,ダ,キリン本麒麟賞,盛岡,201935102006,6R,14:55,晴
左,2019/10/20,1400,重,ダ,キリンFIRE賞,盛岡,201935102005,5R,14:20,晴
左,2019/10/20,1400,重,ダ,C2八組,盛岡,201935102004,4R,13:45,晴
左,2019/10/20,1200,重,ダ,C2九組,盛岡,201935102003,3R,13:10,晴
左,2019/10/20,1200,重,ダ,C2十組,盛岡,201935102002,2R,12:35,晴
左,2019/10/20,1000,重,ダ,2歳C2,盛岡,201935102001,1R,12:00,晴
00,2019/10/20,200,,,B4ー2,帯広(ば),201965102011,11R,20:45,晴
00,2019/10/20,200,,,第42回ナナカマド賞,帯広(ば),201965102010,10R,20:10,晴
00,2019/10/20,200,,,美花ちゃん8歳のお誕,帯広(ば),201965102009,9R,19:30,晴
00,2019/10/20,200,,,あつみ、埼玉から帰省,帯広(ば),201965102008,8R,18:55,晴
00,2019/10/20,200,,,雅・加奈ばんえい初来,帯広(ば),201965102007,7R,18:20,晴
00,2019/10/20,200,,,キクさん80歳おめで,帯広(ば),201965102006,6R,17:40,晴
00,2019/10/20,200,,,阿部義秀・祝・定年退,帯広(ば),201965102005,5R,16:55,晴
00,2019/10/20,200,,,史織&啓史初ばんえい,帯広(ば),201965102004,4R,16:20,晴
00,2019/10/20,200,,,向山裕二テレビ出演記,帯広(ば),201965102003,3R,15:50,晴
00,2019/10/20,200,,,佐藤薫競馬道in北海,帯広(ば),201965102002,2R,15:15,晴
00,2019/10/20,200,,,祝結婚25周年るみち,帯広(ば),201965102001,1R,14:35,晴
右,2019/10/19,2000,良,芝,クレイヴンプレート,ランドウ,2019GEa00a08,8R,,
右,2019/10/19,1600,不,芝,ハンデ戦,アスコット,2019A0a00806,6R,,
右,2019/10/19,2300,重,芝,英チャンピオンズフィ,アスコット,2019A0a00803,3R,,
右,2019/10/19,1600,不,芝,クイーンエリザベス2,アスコット,2019A0a00804,4R,,
左,2019/10/19,2000,重,芝,トライゴステークス,レパーズタウン,2019B1a00507,7R,,
右,2019/10/19,1200,良,芝,ジ・エベレスト,ランドウ,2019GEa00a07,7R,,
右,2019/10/19,2600,良,芝,条件戦,ランドウ,2019GEa00a05,5R,,
右,2019/10/19,1800,不,ダ,3歳以上2勝クラス,京都,201908040612,12R,16:10,小雨
右,2019/10/19,1200,不,ダ,室町ステークス,京都,201908040611,11R,15:35,雨
右 外,2019/10/19,1800,稍,芝,トルマリンステークス,京都,201908040610,10R,15:01,雨
右 外,2019/10/19,1400,稍,芝,久多特別,京都,201908040609,9R,14:25,曇
右 外,2019/10/19,1600,稍,芝,3歳以上1勝クラス,京都,201908040608,8R,13:55,曇
右,2019/10/19,1200,重,ダ,3歳以上1勝クラス,京都,201908040607,7R,13:25,曇
右,2019/10/19,1900,重,ダ,3歳以上1勝クラス,京都,201908040606,6R,12:55,曇
右,2019/10/19,1600,重,芝,2歳新馬,京都,201908040605,5R,12:25,曇
右,2019/10/19,1400,重,ダ,2歳新馬,京都,201908040604,4R,11:35,曇
右 外,2019/10/19,1800,重,芝,2歳未勝利,京都,201908040603,3R,11:05,曇
右,2019/10/19,1200,重,芝,2歳未勝利,京都,201908040602,2R,10:35,曇
右,2019/10/19,1400,重,ダ,2歳未勝利,京都,201908040601,1R,10:05,曇
左,2019/10/19,1800,稍,芝,3歳以上2勝クラス,東京,201905040612,12R,16:25,曇
左,2019/10/19,2100,重,ダ,赤富士ステークス,東京,201905040610,10R,15:10,曇
左,2019/10/19,1800,重,芝,アイビーステークス,東京,201905040609,9R,14:35,曇
左,2019/10/19,2400,重,芝,3歳以上2勝クラス,東京,201905040608,8R,14:05,曇
左,2019/10/19,1600,不,ダ,3歳以上1勝クラス,東京,201905040607,7R,13:35,曇
左,2019/10/19,1300,不,ダ,3歳以上1勝クラス,東京,201905040606,6R,13:05,曇
左,2019/10/19,2000,重,芝,2歳新馬,東京,201905040605,5R,12:35,曇
左,2019/10/19,1600,不,ダ,2歳新馬,東京,201905040604,4R,11:45,曇
左,2019/10/19,1400,不,芝,2歳未勝利,東京,201905040603,3R,11:15,曇
左,2019/10/19,1600,不,芝,2歳未勝利,東京,201905040602,2R,10:45,曇
左,2019/10/19,1400,不,ダ,2歳未勝利,東京,201905040601,1R,10:15,曇
左,2019/10/19,1200,重,ダ,妙高特別,新潟,201904030311,11R,15:25,雨
左,2019/10/19,1800,重,ダ,3歳以上1勝クラス,新潟,201904030309,9R,14:15,雨
左 外,2019/10/19,1600,稍,芝,3歳以上1勝クラス,新潟,201904030308,8R,13:45,雨
左,2019/10/19,1200,稍,ダ,3歳以上1勝クラス,新潟,201904030307,7R,13:15,雨
左 外,2019/10/19,1800,良,芝,2歳未勝利,新潟,201904030306,6R,12:45,雨
左,2019/10/19,1200,良,芝,2歳未勝利,新潟,201904030305,5R,12:15,曇
芝 外-内,2019/10/19,3250,良,障,障害3歳以上オープン,新潟,201904030304,4R,11:25,曇
左,2019/10/19,1200,稍,ダ,3歳以上1勝クラス,新潟,201904030303,3R,10:55,曇
左,2019/10/19,1800,稍,ダ,2歳未勝利,新潟,201904030302,2R,10:25,曇
芝 外-内,2019/10/19,2850,良,障,障害3歳以上未勝利,新潟,201904030301,1R,09:50,曇
左,2019/10/19,1600,稍,芝,第22回富士ステークス,東京,201905040611,11R,15:45,曇
直線,2019/10/19,1000,稍,芝,稲光特別,新潟,201904030312,12R,16:01,雨
左,2019/10/19,2200,稍,芝,岩船特別,新潟,201904030310,10R,14:50,雨
右,2019/10/19,2000,重,芝,英チャンピオンS,アスコット,2019A0a00805,5R,16:00,
左,2019/10/19,2400,良,芝,コーフィールドC,コーフィー,2019G6101909,9R,17:15,
右,2019/10/19,1750,不,ダ,オクトーバー特選,佐賀,201955101911,11R,18:10,晴
右,2019/10/19,1400,不,ダ,陽月賞,佐賀,201955101910,10R,17:40,晴
右,2019/10/19,1400,不,ダ,五ヶ瀬川賞,佐賀,201955101909,9R,17:10,晴
右,2019/10/19,1400,不,ダ,初冬賞,佐賀,201955101908,8R,16:35,晴
右,2019/10/19,1400,不,ダ,C2ー5組,佐賀,201955101907,7R,15:55,晴
右,2019/10/19,1400,不,ダ,C2ー7組,佐賀,201955101906,6R,14:55,晴
右,2019/10/19,1300,不,ダ,C2ー35組,佐賀,201955101905,5R,14:20,晴
右,2019/10/19,1300,不,ダ,C2ー36組,佐賀,201955101904,4R,13:45,晴
右,2019/10/19,1300,不,ダ,C2ー37組,佐賀,201955101903,3R,13:15,晴
右,2019/10/19,1300,不,ダ,C2ー38組,佐賀,201955101902,2R,12:45,晴
右,2019/10/19,900,不,ダ,C2ー39組,佐賀,201955101901,1R,12:15,曇
右,2019/10/19,1400,不,ダ,ファイナルレース,高知,201954101912,12R,20:50,曇
右,2019/10/19,1400,不,ダ,ハロウィン特別,高知,201954101911,11R,20:20,曇
右,2019/10/19,1300,不,ダ,典昭・若独身気分特別,高知,201954101910,10R,19:45,曇
右,2019/10/19,1400,不,ダ,岩崎夢生お誕生日特別,高知,201954101909,9R,19:15,曇
右,2019/10/19,1400,不,ダ,祝!岩崎夢生生誕特別,高知,201954101908,8R,18:40,曇
右,2019/10/19,1400,不,ダ,大上洋平生誕記念特別,高知,201954101907,7R,18:10,曇
右,2019/10/19,1400,不,ダ,能條愛未誕生日特別,高知,201954101906,6R,17:35,曇
右,2019/10/19,1400,不,ダ,C2ー6,高知,201954101905,5R,17:05,曇
右,2019/10/19,1400,不,ダ,C3ー2,高知,201954101904,4R,16:35,曇
右,2019/10/19,1400,不,ダ,C3ー3,高知,201954101903,3R,16:05,曇
右,2019/10/19,1300,不,ダ,C3イ,高知,201954101902,2R,15:30,曇
右,2019/10/19,1300,不,ダ,C3ロ,高知,201954101901,1R,14:55,曇
左,2019/10/19,1400,不,ダ,C1四組,盛岡,201935101911,11R,17:45,小雨
左,2019/10/19,1400,不,ダ,C1五組,盛岡,201935101910,10R,17:05,小雨
左,2019/10/19,1400,不,ダ,C1六組,盛岡,201935101909,9R,16:30,小雨
左,2019/10/19,1000,不,ダ,五葉山賞,盛岡,201935101908,8R,15:55,小雨
左,2019/10/19,1200,不,ダ,C2十一組,盛岡,201935101907,7R,15:20,小雨
左,2019/10/19,1200,不,ダ,C2十二組,盛岡,201935101906,6R,14:45,小雨
左,2019/10/19,1600,不,ダ,C2,盛岡,201935101905,5R,14:10,雨
左,2019/10/19,1200,不,ダ,C2十三組,盛岡,201935101904,4R,13:35,雨
左,2019/10/19,1200,不,ダ,C2十四組,盛岡,201935101903,3R,13:00,雨
左,2019/10/19,1200,不,ダ,C2十五組,盛岡,201935101902,2R,12:25,雨
左,2019/10/19,1200,不,ダ,2歳C1,盛岡,201935101901,1R,11:50,雨
00,2019/10/19,200,,,B1ー2,帯広(ば),201965101911,11R,20:45,雨
00,2019/10/19,200,,,ペルセウス特別,帯広(ば),201965101910,10R,20:10,雨
00,2019/10/19,200,,,A.T.MHJW10,帯広(ば),201965101909,9R,19:30,雨
00,2019/10/19,200,,,蜂谷正ハッピーバース,帯広(ば),201965101908,8R,18:55,雨
00,2019/10/19,200,,,脇田直樹の運転する電,帯広(ば),201965101907,7R,18:20,雨
00,2019/10/19,200,,,坂下・斉藤祝卒業さよ,帯広(ば),201965101906,6R,17:45,雨
00,2019/10/19,200,,,同友会道東三支部青年,帯広(ば),201965101905,5R,17:00,雨
00,2019/10/19,200,,,綿引将人&秋山梓結婚,帯広(ば),201965101904,4R,16:20,雨
00,2019/10/19,200,,,ありがとうアリエル!,帯広(ば),201965101903,3R,15:50,雨
00,2019/10/19,200,,,とかち秋時雨賞,帯広(ば),201965101902,2R,15:15,雨
00,2019/10/19,200,,,2歳　Dー3,帯広(ば),201965101901,1R,14:40,雨
右,2019/10/18,1400,重,ダ,ガーベラ賞C1,園田,201950101811,11R,20:30,雨
右,2019/10/18,1400,重,ダ,第12回そのだライオ,園田,201950101810,10R,20:00,雨
右,2019/10/18,1400,稍,ダ,B2,園田,201950101809,9R,19:25,雨
右,2019/10/18,1400,良,ダ,C2一,園田,201950101808,8R,18:50,雨
右,2019/10/18,1400,良,ダ,C2二,園田,201950101807,7R,18:15,雨
右,2019/10/18,1400,良,ダ,C2三,園田,201950101806,6R,17:40,曇
右,2019/10/18,1400,良,ダ,ソムリエ幸子祝勤続4,園田,201950101805,5R,17:10,曇
右,2019/10/18,820,良,ダ,C3,園田,201950101804,4R,16:40,曇
右,2019/10/18,1400,良,ダ,C3一,園田,201950101803,3R,16:10,曇
右,2019/10/18,1400,良,ダ,2歳150万円以下,園田,201950101802,2R,15:40,曇
右,2019/10/18,1400,良,ダ,C3二,園田,201950101801,1R,15:10,曇
右,2019/10/18,1600,不,ダ,香嵐渓特別,名古屋,201948101812,12R,16:30,雨
右,2019/10/18,1800,不,ダ,トルマリンオープン,名古屋,201948101811,11R,16:00,雨
右,2019/10/18,1400,不,ダ,B5組,名古屋,201948101810,10R,15:25,雨
右,2019/10/18,1400,重,ダ,C2組,名古屋,201948101809,9R,14:55,雨
右,2019/10/18,1400,重,ダ,C3組,名古屋,201948101808,8R,14:25,雨
右,2019/10/18,1400,重,ダ,スプリングフィールド,名古屋,201948101807,7R,13:50,雨
右,2019/10/18,1400,重,ダ,3歳15組,名古屋,201948101806,6R,13:20,雨
右,2019/10/18,1400,重,ダ,3歳16組,名古屋,201948101805,5R,12:50,雨
右,2019/10/18,1400,重,ダ,3歳17組,名古屋,201948101804,4R,12:20,雨
右,2019/10/18,800,重,ダ,3歳18組,名古屋,201948101803,3R,11:50,雨
右,2019/10/18,1400,重,ダ,2歳牝馬,名古屋,201948101802,2R,11:20,雨
右,2019/10/18,800,重,ダ,2歳3組,名古屋,201948101801,1R,10:50,雨
右,2019/10/18,1200,重,ダ,野菊賞,大井,201944101812,12R,20:50,曇
右,2019/10/18,1200,重,ダ,印西市コスモス賞競走,大井,201944101811,11R,20:10,曇
右,2019/10/18,1400,重,ダ,白秋賞,大井,201944101810,10R,19:35,曇
右,2019/10/18,1600,重,ダ,門別グランシャリオ賞,大井,201944101809,9R,19:00,曇
右,2019/10/18,1600,重,ダ,C1一　二三,大井,201944101808,8R,18:25,曇
右,2019/10/18,1200,重,ダ,C2一　二三,大井,201944101807,7R,17:50,曇
右,2019/10/18,1400,重,ダ,C2一　二三,大井,201944101806,6R,17:20,曇
右,2019/10/18,1600,重,ダ,C2一　二三,大井,201944101805,5R,16:50,曇
右,2019/10/18,1200,重,ダ,C3一　二,大井,201944101804,4R,16:15,曇
右,2019/10/18,1600,重,ダ,C3一　二,大井,201944101803,3R,15:45,曇
右,2019/10/18,1200,重,ダ,2歳　新馬,大井,201944101802,2R,15:15,曇
右,2019/10/18,1400,重,ダ,2歳　新馬,大井,201944101801,1R,14:45,曇
右,2019/10/17,1800,稍,ダ,ケープブランコ賞,門別,201930101712,12R,20:35,晴
右,2019/10/17,1200,稍,ダ,AIRーG’朝MOR,門別,201930101711,11R,20:00,晴
右,2019/10/17,1700,稍,ダ,JRA認定ウィナーズ,門別,201930101710,10R,19:25,晴
右,2019/10/17,1200,稍,ダ,山葡萄特別,門別,201930101709,9R,18:50,晴
右,2019/10/17,1200,稍,ダ,桂特別,門別,201930101708,8R,18:15,晴
右,2019/10/17,1700,稍,ダ,白樺特別,門別,201930101707,7R,17:45,晴
右,2019/10/17,1000,稍,ダ,3歳以上C4ー4,門別,201930101706,6R,17:10,晴
右,2019/10/17,1200,稍,ダ,3歳以上C4ー4,門別,201930101705,5R,16:40,晴
右,2019/10/17,1700,稍,ダ,3歳以上C4ー4,門別,201930101704,4R,16:10,晴
右,2019/10/17,1200,稍,ダ,3歳以上C4ー8,門別,201930101703,3R,15:35,晴
右,2019/10/17,1200,稍,ダ,2歳未勝利,門別,201930101702,2R,15:05,晴
右,2019/10/17,1000,稍,ダ,2歳牝馬未勝利,門別,201930101701,1R,14:30,晴
右,2019/10/17,1230,良,ダ,C1,園田,201950101712,12R,16:45,曇
右,2019/10/17,1400,良,ダ,第12回兵庫若駒賞,園田,201950101711,11R,16:05,曇
右,2019/10/17,1400,良,ダ,JRA交流円山川特別,園田,201950101710,10R,15:30,曇
右,2019/10/17,1400,良,ダ,地鶏日本一の徳島阿波,園田,201950101709,9R,14:55,曇
右,2019/10/17,1700,良,ダ,C2,園田,201950101708,8R,14:20,曇
右,2019/10/17,1400,良,ダ,C2一,園田,201950101707,7R,13:45,曇
右,2019/10/17,1400,良,ダ,C2二,園田,201950101706,6R,13:15,曇
右,2019/10/17,1700,良,ダ,C3,園田,201950101705,5R,12:45,曇
右,2019/10/17,1400,良,ダ,C3一,園田,201950101704,4R,12:15,曇
右,2019/10/17,1230,良,ダ,2歳未勝利一,園田,201950101703,3R,11:45,曇
右,2019/10/17,1230,良,ダ,2歳未勝利二,園田,201950101702,2R,11:15,曇
右,2019/10/17,1400,良,ダ,C3二,園田,201950101701,1R,10:45,曇
右,2019/10/17,1600,良,ダ,あけび賞,名古屋,201948101712,12R,17:00,曇
右,2019/10/17,1600,良,ダ,第58回ゴールドウィング賞,名古屋,201948101711,11R,16:25,曇
右,2019/10/17,1600,良,ダ,ネリネ特別,名古屋,201948101710,10R,15:50,曇
右,2019/10/17,1400,良,ダ,B4組,名古屋,201948101709,9R,15:10,曇
右,2019/10/17,1400,良,ダ,フューチャー戦,名古屋,201948101708,8R,14:40,曇
右,2019/10/17,1400,良,ダ,3歳11組,名古屋,201948101707,7R,14:05,曇
右,2019/10/17,1400,良,ダ,3歳12組,名古屋,201948101706,6R,13:35,曇
右,2019/10/17,1400,良,ダ,3歳13組,名古屋,201948101705,5R,13:05,曇
右,2019/10/17,1400,良,ダ,3歳14組,名古屋,201948101704,4R,12:30,曇
右,2019/10/17,1400,良,ダ,C5組,名古屋,201948101703,3R,12:00,曇
右,2019/10/17,1400,良,ダ,C6組,名古屋,201948101702,2R,11:30,曇
右,2019/10/17,800,良,ダ,NC杯空撮コンテスト,名古屋,201948101701,1R,11:00,曇
右,2019/10/17,1600,重,ダ,ペガサス賞競走,大井,201944101712,12R,20:50,曇
右,2019/10/17,1400,重,ダ,カシオペア賞競走,大井,201944101711,11R,20:10,曇
右,2019/10/17,1800,重,ダ,アンドロメダ賞競走,大井,201944101710,10R,19:35,曇
右,2019/10/17,1200,重,ダ,オクトーバー賞,大井,201944101709,9R,19:00,雨
右,2019/10/17,1200,重,ダ,C2四　五,大井,201944101708,8R,18:25,雨
右,2019/10/17,1600,重,ダ,C2四　五,大井,201944101707,7R,17:50,雨
右,2019/10/17,1200,重,ダ,C2六　七,大井,201944101706,6R,17:20,曇
右,2019/10/17,1600,重,ダ,C2六　七,大井,201944101705,5R,16:50,曇
右,2019/10/17,1200,重,ダ,3歳　200万,大井,201944101704,4R,16:15,曇
右,2019/10/17,1600,重,ダ,3歳　200万,大井,201944101703,3R,15:45,曇
右,2019/10/17,1200,重,ダ,2歳　170万,大井,201944101702,2R,15:15,曇
右,2019/10/17,1400,重,ダ,2歳　170万,大井,201944101701,1R,14:45,曇
左,2019/10/16,2400,稍,芝,ハンデ戦,コーフィー,2019G6a00a01,1R,,
右,2019/10/16,1800,稍,ダ,北海道競馬記者クラブ,門別,201930101612,12R,20:35,曇
右,2019/10/16,1200,稍,ダ,美唄産「雪蔵工房」新,門別,201930101611,11R,20:00,曇
右,2019/10/16,1200,稍,ダ,美唄産「峰ななつぼし,門別,201930101610,10R,19:25,曇
右,2019/10/16,1700,稍,ダ,ミズナラ特別,門別,201930101609,9R,18:50,曇
右,2019/10/16,1200,稍,ダ,イチョウ特別,門別,201930101608,8R,18:15,曇
右,2019/10/16,1200,稍,ダ,ハルニレ特別,門別,201930101607,7R,17:45,曇
右,2019/10/16,1000,稍,ダ,3歳以上C4ー5,門別,201930101606,6R,17:15,曇
右,2019/10/16,1200,稍,ダ,3歳以上C4ー5,門別,201930101605,5R,16:45,曇
右,2019/10/16,1500,稍,ダ,3歳以上C4ー5,門別,201930101604,4R,16:10,曇
右,2019/10/16,1000,稍,ダ,2歳3組,門別,201930101603,3R,15:35,曇
右,2019/10/16,1000,稍,ダ,2歳未勝利,門別,201930101602,2R,15:05,曇
右,2019/10/16,1200,稍,ダ,2歳牝馬未勝利,門別,201930101601,1R,14:30,曇
右,2019/10/16,1230,良,ダ,C2,園田,201950101611,11R,16:40,晴
右,2019/10/16,1700,良,ダ,丹波焼特別A1A2,園田,201950101610,10R,16:05,晴
右,2019/10/16,1230,良,ダ,但馬牛特別B1,園田,201950101609,9R,15:30,晴
右,2019/10/16,1400,良,ダ,C1,園田,201950101608,8R,14:55,晴
右,2019/10/16,1400,良,ダ,C2一,園田,201950101607,7R,14:20,晴
右,2019/10/16,1400,良,ダ,C2二,園田,201950101606,6R,13:45,晴
右,2019/10/16,1400,良,ダ,C2三,園田,201950101605,5R,13:15,晴
右,2019/10/16,1400,良,ダ,C2四,園田,201950101604,4R,12:45,晴
右,2019/10/16,1400,良,ダ,C3一,園田,201950101603,3R,12:15,晴
右,2019/10/16,1400,良,ダ,C3二,園田,201950101602,2R,11:45,晴
右,2019/10/16,1400,良,ダ,C3三,園田,201950101601,1R,11:15,晴
右,2019/10/16,1400,良,ダ,鳥原川特別,名古屋,201948101612,12R,17:00,晴
右,2019/10/16,1400,良,ダ,ヤングジョッキーズT,名古屋,201948101611,11R,16:25,晴
右,2019/10/16,1400,良,ダ,パンジー特別,名古屋,201948101610,10R,15:50,晴
右,2019/10/16,1400,良,ダ,ヤングジョッキーズT,名古屋,201948101609,9R,15:15,晴
右,2019/10/16,1600,稍,ダ,うろこ雲特別,名古屋,201948101608,8R,14:40,晴
右,2019/10/16,1400,稍,ダ,C9組,名古屋,201948101607,7R,14:05,晴
右,2019/10/16,1400,稍,ダ,和智武長生誕48周年,名古屋,201948101606,6R,13:35,晴
右,2019/10/16,1400,稍,ダ,3歳6組,名古屋,201948101605,5R,13:05,晴
右,2019/10/16,1400,稍,ダ,3歳7組,名古屋,201948101604,4R,12:30,晴
右,2019/10/16,1400,稍,ダ,令和元年祐介・彩花結,名古屋,201948101603,3R,12:00,晴
右,2019/10/16,1400,稍,ダ,3歳9組,名古屋,201948101602,2R,11:30,晴
右,2019/10/16,1400,稍,ダ,3歳10組,名古屋,201948101601,1R,11:00,晴
右,2019/10/16,1600,重,ダ,秋晴賞競走,大井,201944101612,12R,20:50,曇
右,2019/10/16,1600,重,ダ,第26回マイルグランプリ競走,大井,201944101611,11R,20:10,曇
右,2019/10/16,1400,重,ダ,リーブラ賞,大井,201944101610,10R,19:35,曇
右,2019/10/16,1200,重,ダ,C1四　五,大井,201944101609,9R,19:00,曇
右,2019/10/16,1600,重,ダ,C1四　五,大井,201944101608,8R,18:25,曇
右,2019/10/16,1200,重,ダ,C2八　九,大井,201944101607,7R,17:50,曇
右,2019/10/16,1600,重,ダ,C2八　九,大井,201944101606,6R,17:20,曇
右,2019/10/16,1200,重,ダ,3歳　145万,大井,201944101605,5R,16:50,曇
右,2019/10/16,1600,重,ダ,3歳　145万,大井,201944101604,4R,16:15,曇
右,2019/10/16,1200,重,ダ,3歳　未受賞,大井,201944101603,3R,15:45,曇
右,2019/10/16,1200,重,ダ,C3三　四,大井,201944101602,2R,15:15,曇
右,2019/10/16,1600,重,ダ,C3三　四,大井,201944101601,1R,14:45,曇
左,2019/10/16,2000,稍,芝,クーンジーC,コーフィー,2019G6a00a03,3R,,
左,2019/10/15,1600,稍,ダ,3歳以上1勝クラス,東京,201905040312,12R,16:25,曇
左,2019/10/15,1400,良,芝,白秋ステークス,東京,201905040311,11R,15:45,曇
左,2019/10/15,1800,良,芝,山中湖特別,東京,201905040310,10R,15:10,曇
左,2019/10/15,1600,稍,ダ,プラタナス賞,東京,201905040309,9R,14:35,曇
芝,2019/10/15,3110,稍,障,第21回東京ハイジャンプ,東京,201905040308,8R,14:00,曇
左,2019/10/15,2100,稍,ダ,3歳以上1勝クラス,東京,201905040307,7R,13:25,曇
左,2019/10/15,1400,稍,ダ,3歳以上1勝クラス,東京,201905040306,6R,12:55,曇
左,2019/10/15,2000,稍,芝,2歳新馬,東京,201905040305,5R,12:25,曇
左,2019/10/15,1400,重,ダ,2歳新馬,東京,201905040304,4R,11:35,曇
左,2019/10/15,1800,稍,芝,2歳未勝利,東京,201905040303,3R,11:05,曇
左,2019/10/15,1600,稍,芝,2歳未勝利,東京,201905040302,2R,10:35,曇
左,2019/10/15,1300,重,ダ,2歳未勝利,東京,201905040301,1R,10:05,曇
右,2019/10/15,1200,重,ダ,競馬場de門別ししゃ,門別,201930101512,12R,20:35,晴
右,2019/10/15,1200,重,ダ,日高町家畜自衛防疫組,門別,201930101511,11R,20:00,晴
右,2019/10/15,1700,重,ダ,日高町フルーツほおず,門別,201930101510,10R,19:25,晴
右,2019/10/15,1000,重,ダ,JBC浦和カウントダ,門別,201930101509,9R,18:50,晴
右,2019/10/15,1000,重,ダ,3歳以上C4ー6,門別,201930101508,8R,18:15,晴
右,2019/10/15,1200,重,ダ,3歳以上C4ー6,門別,201930101507,7R,17:45,晴
右,2019/10/15,1700,重,ダ,3歳以上C4ー6,門別,201930101506,6R,17:15,晴
右,2019/10/15,1200,重,ダ,3歳以上C4ー7,門別,201930101505,5R,16:45,晴
右,2019/10/15,1000,重,ダ,3歳以上C4ー7,門別,201930101504,4R,16:10,晴
右,2019/10/15,1000,重,ダ,3歳以上C4ー7,門別,201930101503,3R,15:35,晴
右,2019/10/15,1000,重,ダ,オータムライト級カッ,門別,201930101502,2R,15:05,晴
右,2019/10/15,1500,重,ダ,2歳未勝利,門別,201930101501,1R,14:30,晴
